Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,fault
0.9663707729902196,0.3420911174168575,0.9684895378813385,0.16634505891740597,0.8561550507715068,0.7541942614894104,0.8522411140421028,0.9427230177209494,0.27761922295215313,0.0664373261416621,No
0.7582230804272121,0.38371407716042494,0.49632890834030785,0.4784983050759163,0.5138311259350573,0.15448176792548832,0.7016911656937397,0.629337863096973,0.6112596055393112,0.004283934154059027,No
1.0721847776856723,0.14273108979585483,0.860332041239954,0.7478451065313887,0.22722478752842862,0.7441593627950409,0.89338602592768,0.7350979748668104,0.3538751627218489,0.8900655852820851,Yes
0.6751301441986298,0.10273113097145703,0.28188575807592015,0.02777321009520861,0.46912488081207276,0.6745097614285132,0.5198303626746005,0.7357019857762462,0.9057584715329777,0.7042027672204987,No
0.26619031984610003,0.9162465931305575,0.6234917319366358,0.4440946203288927,0.6269454331123052,0.35498230152777566,0.5862600019997698,0.19066128008857522,0.4177313501233996,0.3748004834495791,No
0.2632810575719059,0.7374141282419089,0.9670854192248407,0.6256905429882716,0.7058574352803877,0.4939882585529979,0.12046385154054229,0.6213098450667502,0.46131863303511544,0.1691301520881879,Yes
1.0027684338265306,0.3247588519261083,0.37870385581475546,0.4099944013241178,0.13963187244744685,0.7718584773518159,0.8161677110174232,-0.0701559453018612,0.09888016571585134,0.5965967363703059,Yes
0.8911091643824213,0.1845300544238827,0.5828448012582156,0.008778047058203398,0.530663834300491,0.9924175532105597,0.4960414546428072,0.032725961837018244,0.29225903387061036,0.8685364029527612,Yes
0.3643301724313144,0.9354499029604464,0.747949685855298,0.24090423700217722,1.0558496129959125,0.47593174119887305,0.19937904025539724,0.9452418367457136,0.7178038418156589,0.40604702542382654,Yes
0.763926286530462,0.43603837671176304,0.9250358828496038,0.29479087139529797,0.5513564410670146,1.1528612849006876,0.6271794475026621,0.9444226480183662,0.21352311334652446,0.8458848878815026,Yes
0.23036066812915545,0.42507891078887317,0.33376161015560013,0.8322709014628569,-0.18056755321910795,0.13264928885505262,1.0273248785068771,0.05002512374977601,0.8695716718047628,0.3484799965813044,Yes
0.7121563749316211,0.639149391950643,1.1174696829633266,0.6792751116154813,0.3043398507692789,0.21632000843728488,0.8803173320756328,-0.049989908953930344,0.5705093395748428,0.4233660534047246,No
0.21516762400599626,0.8305779968597504,0.10539776833153555,0.5704532326361105,0.9420032897423412,0.7637492907950237,0.5342144901158363,0.27237141793995584,-0.008251549699427943,0.4481023942611235,Yes
0.14604405784813862,0.8018827795829552,0.719262117515023,-0.03435996579423095,0.16206389548531927,0.9249871502078604,0.6678593739590686,0.05996061841899489,0.5013253120771636,0.3924056487833925,No
0.6384949245456513,0.7893993367832584,0.5936517084282867,0.47268596598613494,0.7655022023551681,0.623112350248828,0.4944071940109953,0.8785492629814593,0.6933033452024807,0.06984678448960202,No
0.6138398747060958,0.23443642825346875,0.5967413659888793,0.4719863727788047,0.37189078912515605,0.5189812390506701,0.04985995231383756,0.9641367296182136,0.5097004553020619,0.30186527549556497,Yes
0.5606070738690861,0.7266778734193592,0.388510009176885,0.3459295441402785,1.1555736909541727,0.042326765202749556,0.29196641589268896,0.17966247654297082,0.615132931777613,0.18525576022980733,Yes
0.6843311861840627,0.6148827511295024,0.9892901427375348,0.22711325500575624,0.05181246936044071,0.3779217963741447,0.7995226191743587,0.5984145002352184,0.001202879297856639,0.43013378660876894,No
0.1092452547622695,0.18872079975688266,0.8700781323432961,0.467422599448698,0.5649517450893066,0.9002240986689964,0.7046083044310079,-0.02530975995305826,0.25072636039477775,0.9985720066947632,No
0.7334195559891915,0.45722662082809007,0.26850127869733853,0.9271148741363494,0.7765976909625413,0.5252604931068765,0.6021518456864434,0.18964088462881834,-0.05532133694287161,0.4437016686021348,No
0.4710560889107736,0.40708743953563714,0.10152216874466152,0.3093996788116376,0.1413448292914534,0.8634766682630045,0.7243432186057956,0.9632396854003934,0.23964394804326064,0.7244238540039615,No
0.3877310767511638,0.40308855177312486,0.1765682205617874,0.5557094945316261,0.8576712567604778,0.9139089353058174,0.957695971565289,0.4826786267827761,0.6853485058653649,0.11366041169454509,No
0.3455597620628389,0.3367582696962711,0.7260552339649102,0.20819800174951708,0.4910953753353965,-0.027473997320589277,0.0037946471864167275,0.319285908174885,0.22939657383741388,0.33729731692618303,Yes
0.5705173793700928,0.2830853788256118,0.888431584777353,0.7610434410187027,0.11161179145419209,0.43907972374589027,0.40747967285040376,0.31681393221305676,0.7402861408331849,0.5840799819021123,Yes
0.8426264077691313,0.26458192454813656,1.122728306919822,1.0078697226802833,0.16233247399565204,0.44824234872014834,0.1862538498956428,0.6158408772010819,0.04991065105703643,0.9392642346077973,Yes
0.40651959135092086,0.21297370813381483,0.38171166954947255,1.007230642566876,0.11931762321999329,0.09251192178305784,0.3692652147720751,0.9059701802991218,0.5585973316240423,0.5105491901376005,No
0.5565083528936777,0.14873871713289588,0.3834198467137186,-0.012456953243139775,0.4064518573941053,0.6172042619833321,0.27873179296802325,0.7914611809359823,0.5359647602292722,0.6735717753813992,No
0.4471078194286743,0.4550108657058831,0.532252110794968,1.126869782016509,0.29672611257321413,0.4035611945041332,0.23120565438485804,1.017995654006782,0.6379913989893837,0.04569063013609577,Yes
0.14873656955088277,0.8871175519300284,0.9068895214783453,0.499635819646691,0.8027089778120472,0.1506145199655838,0.2993638766404146,0.028748070526415176,-0.07743496498634436,0.48284749363908736,Yes
0.5592162906085781,0.046246869441470134,0.20306889460653238,0.22715610444719997,0.5977772112188862,0.005471974556803705,0.05937435515762457,0.18244247264552854,0.8875516672521753,0.3845055348365607,Yes
0.9766654982855362,0.6048476718621435,0.11290456399285231,0.5645714077123333,0.7942478397871837,0.706203628314686,1.073214098186313,0.7786620139370174,0.41931369386594347,0.5788342986439111,Yes
0.5558036155235357,0.6746515378883242,0.9443608198112369,0.8897058837333987,0.23463579533659673,-0.019376457272156963,0.6087769430180711,0.7278274477524348,0.08730939107115614,0.7541940411035774,No
0.7503317343707117,0.6179721556169956,0.05550659959426599,0.46091318817462945,0.24677242409345937,0.6792512183331212,-0.058248010203660654,0.4215518802272984,0.5389542379438942,0.9656213414050563,Yes
0.830827345987895,0.53299012909848,0.3871550593357094,0.4246134726787288,0.637039234173265,0.0568452949132008,0.7925628862455585,0.8416069677429547,0.4349525988998528,0.4835826079529948,No
0.32611107253174454,0.3547301938686787,0.8321933816303121,0.2176629082123278,0.8366147980560326,1.1172963175519084,-0.06487732521394496,0.43247773067785106,0.6654113779685843,0.7885509009406534,No
0.6672072857650303,0.2682524207114469,1.1048439605210496,0.8077251888500584,0.1296240511018023,0.231434812520037,0.17005973039901365,0.7195490082752141,0.41618601317032256,0.3461894452485036,No
0.12149645359785091,0.9189484756107593,0.4063820985915312,0.8773446337651418,0.09449774050867413,0.09364434772781724,0.6399892655504663,0.11823843310388393,0.8893260867956096,0.23598245224837594,No
0.7092489079353925,0.02910855084079944,0.3249366202574603,0.7331098269950131,0.5880796480514829,0.5667985546633244,0.11700051492804042,0.29136371474612,0.41461739783716217,0.38659225790151663,Yes
0.45898863279532703,-0.04974390953563934,0.06327824599421103,0.8529119465162618,0.2801510738475472,0.02108013994178115,-0.014023201642942018,0.7354415160795401,0.8938125376905242,0.28487638568555007,No
0.5011743103931409,0.6929679520356866,0.3802199274415062,0.39308799304496767,0.5099045763758746,0.7236863624592432,0.776988218231902,0.4821360456146362,1.053762242627517,0.7715361645995603,Yes
0.20079274401496586,0.3056705382822761,-0.025481424533961086,0.2988560396926236,0.8906574600482025,0.4361596129471539,0.33709142296020056,0.03679436734441685,0.7012655956939561,0.4022933273121066,No
0.6986351668367106,0.07332559367357225,-0.1759934422166861,0.21437849326858732,0.21017948638014525,0.4612804224544448,0.4170892031165627,0.7721442680322214,0.8324318307278487,-0.0559182638686605,No
0.5003346840943937,0.5578412231624641,0.7952710582519812,0.8128531964288432,0.39494950233478177,1.0318872389564502,0.4260963164692962,0.3468270725426626,0.05816087463970093,0.8622089170348217,No
0.7856689802266162,0.5120366656855486,0.546620439028154,0.6278797624360487,0.026098226848700314,0.3956487550253631,-0.012564151984849031,0.8969312990779877,0.5889878206317818,0.769443688739394,No
0.5944425583300493,0.26950988037813517,0.1713829926700377,0.7137591904213199,0.7634590060519391,0.7160293986630187,0.4260876492819554,0.3631798874924977,0.7184397054606836,0.6586807001368562,No
0.5979569388791618,0.5933304297629359,0.9472554018510843,0.7314936767010995,0.8041757122379947,0.7400959746094882,0.5184887805125824,0.6144773168314066,0.7241861715373757,0.6807817201987687,Yes
0.942663072299452,0.3634814719903474,0.4101292103675723,0.24134867967371035,0.674604031055602,0.841948499488175,0.014254585043498635,0.3076956233560813,0.6963296614240223,0.6511187249297103,No
0.39549160939083977,0.48913205231473006,0.1741386105752747,0.6638234298277123,0.21122018437479517,0.7595308093052004,0.9284552320021566,0.8017842492026311,0.26175687523230895,0.9470649703079251,No
0.8293637141845748,0.678653785640057,0.08799833237171989,0.5458022333496145,0.8393295319894467,0.9386016220508546,0.8453098659556757,0.42528036647604234,0.4031593098270949,0.9642111593676752,No
0.24526252844676644,0.8044868698862317,0.3826053002369989,0.06449402259237158,0.48771130421344294,0.12391060565187256,0.2918972349153114,0.2555314778478319,0.1379294846466558,0.5532942987532712,No
0.0751514037711072,0.01579797537374053,0.45820984276231114,0.6267141940814516,0.6231548944517892,0.21853548451007307,0.5262247266975741,-0.004957334049165485,0.4130138670316078,0.7332602000998228,Yes
0.7248712069429206,0.6640627013969149,0.9227723926453091,0.33628879087497465,0.9076259940734541,0.02111886880999171,0.7985223194258314,0.46735266778728973,0.15023329237842234,0.15361972291199497,Yes
0.33904239658130586,0.9128559996889011,0.23829746079863875,0.2771557965984807,0.40355845562197873,0.14628379930927127,0.6202537223992259,0.7198348233108085,0.7417174443497676,0.2410549644717686,Yes
0.003490501572103899,1.0315924335478284,0.09563129708250037,0.15690212788022304,0.5649216832136322,0.17853919223193998,0.4526488328343466,0.34815028292722705,0.6924967946395322,0.8274362399612991,Yes
0.6020772446429945,0.3162280989210034,0.9267337285855348,0.8417006272890752,0.7394968749948512,0.4432320746879059,1.035450247745676,0.211082853221488,0.19271656429624262,0.2597176986597508,No
0.23844549594633663,-0.04111068623656275,0.7378846414349894,0.5610513947078616,0.6284972954872046,0.885803410355461,0.6374175553859379,1.0771827128566216,0.8798864761056162,0.8919717187193257,Yes
0.21511598292170667,0.15623161508741407,0.17448555568986845,0.5741527794986576,0.6443026064751091,0.3374113490101791,0.7239755381882509,0.20519439503097875,0.6613451629826961,0.21254604662299448,No
0.289077936919391,0.13679971526586265,0.5507636392321072,0.717992201911066,0.29633578002287836,0.5249385324097859,0.6042582023649786,0.31386960189059165,0.14685402959114907,0.21516415280781997,No
0.2698855264393937,0.16947933307131308,0.4613780371803642,0.6983968316682497,0.6764373499678259,0.8109156060638967,0.9688655467898221,0.7150499705725748,0.17294762267757544,0.8370829478957533,Yes
0.7940234281015963,-0.013473064681637545,0.3085590312881944,0.5901561116965797,0.23412458602109745,0.5519041785843729,0.08376605660973428,0.5355494183545213,0.8805633047564816,0.91927416472079,Yes
0.25291810894071826,0.12814852375467195,0.13346673717416868,0.09415657799185984,0.04922126509618634,0.8958582164410492,0.32129026174997105,0.22081337167878162,0.8674572550857504,0.012817130579478968,Yes
-0.024347803417997638,0.5471369246678879,0.14816719648174181,0.16307284530243432,0.34630401011130907,0.22107257417663745,0.5523827815933602,-0.001423874640536657,0.9994499385898834,0.8753237208050563,Yes
0.1904921431817891,0.7497983036903545,0.6618900093873737,0.0601183565441112,0.7035784576311499,1.0061182386946301,1.0395566654296517,0.05295578491059154,0.25068835925998995,0.2775918475245709,No
0.1004719244148095,0.7851621147987536,-0.028755697096739807,0.49345796484107823,0.4237995347241131,0.41825279756357775,0.22008307115649947,0.2796988790758982,0.08407881298360148,0.3809347578985297,No
-0.027425373320725102,0.5907954076611553,0.22310862027264972,0.6811717958851566,0.9683954144343677,0.23907602287998203,1.1660804818798762,0.6694188709070015,0.18031862436378765,0.7004025284623063,Yes
0.9837636358726659,0.5178760907265347,0.791439814253351,0.2638794450854983,0.8728100805886961,0.10298917218566839,0.5115327477958942,0.9258413790530174,0.6358176462633055,0.2306979203276074,No
0.4115861316296523,0.7805664434260401,0.352987811918207,0.9161661093127111,0.422796722261157,0.49401029286881115,0.6071559566383925,0.7228873355809154,0.6256147635269694,0.2357585761528246,Yes
0.17988365439066295,0.22649913414565365,0.34188438112882225,0.38046098277686907,0.545268254579263,0.45049044068893435,1.0368352029289205,0.16897791966022038,0.955959699713979,0.40586357556936103,No
0.8911788865610006,0.39118092161895357,-0.049922102373552435,0.9182891404641896,0.7337660766043387,1.0805091603504782,0.1954086953087094,0.16193000521688744,0.9744262011065292,0.07742921667122211,Yes
0.6949865096307809,0.9461184442971462,0.0034661025314601246,0.49960781673481713,0.3101233465682882,0.6455670918978722,1.001888975329091,0.36371282660676085,0.5156326317009489,0.5056528236757625,Yes
0.05315370809736321,0.34743014604853095,0.9162709628480453,0.20312476535167484,0.22138849633341845,0.2939041872337277,0.05906036710114809,0.8055901190032521,0.8659987766552536,0.45140854176474693,Yes
0.7848903769932102,0.13949351883736788,0.8500164736884298,0.7717619912276852,0.3202626465691586,0.2767279725277858,0.6650216311180736,0.2891290252063827,0.45744695533141244,0.3149426590417758,No
0.6889488236680886,0.8612122985884055,0.06597599385189268,-0.03544486736749263,0.37615436188122187,0.2583043982843519,0.6451233082421457,0.6926317779397114,0.7409654111309385,0.13792256840693745,No
0.7166400335200707,0.6394126382650431,0.6079292119113551,0.2207393345551493,0.5126603429069785,0.9099618775365268,0.33293088634948403,0.7106486639370005,0.7046299234301976,0.6058109944757764,Yes
0.43127856697159134,0.40449371073540286,0.3728184348482555,0.6867364918542131,0.4778279172205714,0.9189493732525076,0.3409996634562801,0.01758831211249671,0.7893342074238743,0.3363445882377988,No
0.8444229328815017,0.6476498309415099,0.5184374854180379,0.47262615203511565,0.7941152650732586,0.44067035381179337,0.05454182228703208,0.6255967469651174,0.5722177784788168,0.7492997647166479,No
0.9560751339897146,0.09209183163576234,0.36274611844429017,0.4029475943832693,0.6707991226723257,0.7349555904432958,0.6124689018593225,0.560311081045932,0.6820870287630292,1.061019077496336,No
0.2545611240660935,-0.04348498441636603,0.5511236050036243,0.422406283908672,-0.1545175735092259,0.32218528529754176,0.7531467607032396,0.13573451711465262,0.17041818765146213,0.18188082829875107,Yes
1.010457040175844,0.280334616688276,0.35100387936690713,0.7579088368570638,0.07069160646553248,0.9435639797812689,0.5352543321362574,0.7932974732254203,0.6877596092228875,0.4598399897285206,Yes
0.5467267489092176,0.818995718460956,0.2047241315219139,0.39241280395156775,0.22893949738330022,0.2846347291199925,0.6348994511411992,0.1273420269451959,0.3226503261242939,0.8130936417969375,No
0.19161290025328948,0.45705551421297486,0.027490152453262348,0.12266611007106298,0.05903058992300485,0.44017335833939897,0.08311759052908493,0.8696573284837682,0.7776174921174748,0.5512426573420565,No
1.0351488883678548,0.09111519596799839,0.39699597972738676,0.9523154369514197,0.49183862029807535,0.8873062110536708,0.746547360002686,0.6015729899122536,0.8119821281809548,0.3602955021024291,Yes
0.9759915411564829,0.42965293735369015,0.32031576932437966,-0.043809407044625034,1.0173251496665932,0.38101651498407324,0.9179533311411514,0.44109396027974423,0.7172175368757161,0.29127818865270744,No
0.4846855010589227,0.7635799706992196,0.6539589145472894,0.2272249622220059,0.8758204157438917,0.3854258400148133,1.0697973979111244,0.9274147155597896,0.225238188898146,0.5258367021971565,No
0.20214881276752783,0.7634217960156651,0.8393802777762008,0.8577262265489454,0.08570970221320606,0.6686961196121457,0.459611525158057,0.5022561856310394,0.2557600870828927,0.7699323657275207,No
0.48897726407081804,0.6260943793796323,0.4189919369764048,0.2501449570789772,0.35080273110382154,0.5809999095397801,0.6174876874139398,0.18525741502409449,0.3733340431066142,0.13828154783067037,No
0.1606806157798923,0.5533428347361689,0.44489278094091367,0.38087461860570326,0.8297442110646389,0.8519635198014152,-0.054098987981491486,0.8362522960149796,0.5148794213306713,0.7498509581298056,Yes
0.2441878998228391,0.625847340114858,0.06736231600931464,0.44943170809173866,0.407298971500713,0.3808015259908515,0.8119885997532844,0.873236299280742,0.14640233488901744,0.8335946410598526,Yes
0.38388577868868273,0.22035488826885405,0.8593397489587876,0.34368824352092436,0.8907086801037036,0.2580240175937448,0.2761675921155816,0.5506533794358711,0.32238769707822496,0.35083889990683326,No
-1.1267354816740793e-05,0.5325817201789022,0.7975796748132834,0.754061079029019,0.6404121410987985,0.32219878501673,0.06472905510333606,-0.08007098415222545,1.1624165984395174,0.12019878730186268,No
0.5343809692555589,0.20879266276947495,0.28703638354185734,0.2015614841316515,0.9241293486741086,0.24871050138004946,0.666327984263198,0.3784123324964479,0.6135793394455213,0.7267630020069458,No
0.18112155890058415,0.2104347732969994,0.8233721312750931,0.5082263568930921,0.8884129994991533,0.31319277907618154,0.016776655396764272,0.6920369245312453,0.43268719482762746,0.1912776850025462,Yes
0.6990495417055589,0.7929978384763805,1.1468419271297803,0.22324309888090588,0.6699916523500573,1.0501628113571226,0.6137910703436705,0.7836987960266257,0.8250116976382894,0.1791542313091624,Yes
0.3123315939024868,0.5416173307878102,0.5432625733764487,0.6903191138931101,0.4390130539102595,0.10523597724174392,0.42540290008960374,0.2523928113768345,0.18375453328906505,0.5361106582620405,No
0.7937925122138189,0.3978478388624192,0.5903401616998174,0.04294584171210725,0.1841551448540553,0.18956735697520538,0.8138307711267809,0.6270872355828148,0.2174112608702801,0.003107701252449184,Yes
0.2136008686768418,0.7260348430617971,0.16570087963795838,0.13047526191781733,0.795294657933867,0.4360233146337409,0.14791184818595604,0.24757714965455146,0.6729589710347683,0.9544110167508805,No
0.4030327773832402,0.9268489910440619,0.4806148057876905,0.12312813980580284,0.5897166549141336,0.7031947389855128,0.1690633449733192,0.5428573522004766,0.3066261167568243,0.9661061995085877,Yes
0.3411093409226351,0.4510235213861269,-0.13864364028818976,0.3351596052443139,0.19491759916031348,0.43917284226045994,0.5996621701301806,0.6879724414945225,0.6585723737664957,0.2458003844069877,Yes
0.05169331817055056,0.41127414956669267,0.37882719822983724,0.8428357069665533,0.5798101679434029,0.9967186488614749,0.12193442328624388,0.7355659460249337,0.9722959495490209,1.0622073127072138,Yes
0.2730444455691824,0.11336950624275505,0.9434408110153818,0.6488451133838056,0.6475649562967709,0.16840720055000064,-0.007231780784576619,0.5567202186799681,0.40700091154337814,0.5515757442237214,Yes
-0.025117987297281708,0.25069206914912817,0.5510492320195531,0.5634398848236339,1.0315688836335046,0.2590078585397285,0.5762676251473269,0.9525821917967771,0.6453264285129316,0.645020371290993,Yes
0.04761559010849107,0.8490522490242307,0.03656657725567007,0.009980449687041565,0.17940114502777532,0.7816868845695394,0.7475466975743732,0.4914382309586003,0.9951854573584674,0.8615844762957698,No
0.12397681755685219,0.11953394041544489,0.686641681989457,0.6981851222825534,0.1855914515877505,0.5722061433047778,0.45095901285192663,0.019863645680931574,0.1452426327657756,0.18173213819927148,No
0.22783133473813327,0.8336356915189148,0.48850775409473945,0.24503452409645746,0.6173389467979329,0.9313789046149694,0.16149644266327493,0.7195867350918598,0.5360945318323046,0.22924210722472033,Yes
0.07010035368062145,0.20574229284630574,0.4914856504758578,0.21122217899147536,0.01622383628005422,1.0376905880355727,0.22163715833373987,0.6932679410583455,0.5557279807225183,0.48450317875751575,No
0.9849444217455792,0.7982322752035711,0.6026473721225235,0.9122816207856965,0.7870808262039891,0.6846234029066994,0.9732122370040364,0.9762832350715509,0.4822587437538163,0.6297612048548897,No
0.3395450511958351,0.060028280504441006,0.8092677803799342,1.013345809194611,0.45384207892473954,0.10918996836413428,0.4002705632083777,-0.017256013660852387,0.7594155764475761,0.4566949869230472,Yes
0.71158006130647,0.0831914864495667,0.12450466800140272,1.0287893177986136,0.41852457342548277,0.5397400425228216,0.5895232905698341,0.7716878944082858,0.11817151761241049,0.9488869145668356,Yes
0.07850875832240692,0.5273098678150326,0.6654703858704876,0.7855369542637998,0.6779507466944463,0.24067725307281396,0.2832651752300174,0.5658173081003366,0.44019499987313976,0.8693523386494673,Yes
0.3142547322057916,0.23632014093529635,0.5162550511533514,0.644909951935112,0.6395578736491028,0.033340479168108436,0.9419630784984119,0.3861414803803237,0.8641754326529574,0.30334690143837756,No
0.9906216655058947,0.6818223775682408,0.9565383752648182,0.47374913168557287,0.5350669221780933,0.8241900585670519,0.08829146912537225,0.6571634697826545,0.6962446142874078,0.6533517900058068,No
0.22483267703423054,0.5380414573695635,0.2530577486510418,0.7516195894336637,0.6753758128152071,0.594582809230235,0.30060425549157377,0.3484653535524076,0.5490999427655401,0.8245250285942197,No
0.9184031453050169,0.16172043146786835,0.9781139897288984,0.882666750830239,0.6062574412083149,0.20543961562672514,0.38343054449808434,0.26063435687512354,0.5594674080025295,0.5631728232474393,No
0.6027196606269729,0.35847010944259,-0.0994425431769814,0.22620420238154007,0.11928452932549934,0.7724312132841333,0.9529088585392396,0.5829501565307258,0.1343005963855786,0.009515462891265725,No
0.658866789480633,0.4412970835604675,0.0793183154801489,0.09074010924518006,0.3207624452870718,0.275244557975972,0.18741167108054269,0.8099835475381796,0.4775009228127975,0.3412210184846153,No
0.8598216431481803,0.8405812184857485,0.021995482562260624,0.1906269962835837,0.9990584626808203,-0.027595107258362908,0.33147323997480094,0.5786509270772601,1.0130016675962168,0.8077878982365556,Yes
0.9253872871494485,0.8993387563346266,0.5525518299113787,0.08645451314826998,0.2597554517425152,0.2809604484128862,0.4595918370921546,0.9430090198892568,0.44595803776753895,0.7507339671470563,Yes
0.757992012453195,0.8772978426224213,0.8672669512020948,0.7830254936709016,0.472173173619572,0.4120701196963819,0.39642827878692255,0.25868217067617416,0.15185428904781154,0.4306824914399684,No
0.19928318453911958,0.014555244452667052,0.2435847579121003,0.35167732597480644,1.1707102969237133,0.8250077176336984,0.8375333701999825,0.8285366197129186,0.4461943023918313,0.3596369204742712,No
0.6122148291935396,0.8774651311135422,0.07571848633952934,0.7301614702446654,0.9188248757709029,0.33852474663496107,0.36183356453354154,0.8622463055081486,0.35991736110970357,0.7248478605772519,Yes
0.9070573584439239,0.460696357777273,0.7246796480897504,0.7608090499263691,0.3152241134136765,0.8899639943109788,0.509030928886458,0.3924549472161719,0.07470518221635315,0.6278249705290684,No
0.5068263503766433,0.3263467822876669,0.4137300893280008,0.22746549851891842,0.3035662386093737,0.22021611425200482,0.12802760180228825,0.37203312971879965,0.2047967623790639,0.5348458124984525,No
0.4739126364894272,0.5922148606474543,0.4624469727413297,0.38522134323566,0.09097391419088723,0.0807231722418354,0.7074803453686893,0.5584015666647911,0.7881042520944187,0.8533333452685774,Yes
0.16405285404834974,0.837737560188868,0.5214759892375975,0.8874182098477224,0.3664994544550077,0.08924100745282497,0.5464230078419496,0.1070717981577945,0.3478538242504777,0.4766777812880503,No
0.8895986927840215,0.40850700937565143,0.7802714627529611,0.8116418818550595,0.012433197822289757,0.28193781741073287,0.7264299808596529,0.6523949124404731,0.2484561158737938,0.1448054691370459,Yes
0.19592432727032533,0.37347558629059896,0.20892338705184815,0.4435910645310106,0.7442625385813054,0.6258638882130322,0.8623519132097253,0.4992129870384574,0.40315940204848677,0.7390937351449977,No
0.7407853061317917,0.7165176176363175,0.06436212250082828,0.8064661111915785,0.5699184087868604,0.7177905724982598,0.060400748673121396,-0.02387270726444657,0.605303916011148,0.27430618747424823,Yes
0.7194249574712115,-0.007463702557373733,0.38667687983232557,0.2829807200135215,0.8039859005949533,0.2673561277542792,0.9467971502382547,0.8176247398333324,0.1947047851242752,0.8330452854936432,No
